554,"DELL OPTIPLEX 9020 – системный блок для дома или офиса, c возможностью использования для работы с программами офисного класса. Основу конфигурации DELL OPTIPLEX 9020 составляют 4-ядерный процессор Intel Core i7, 4 поколения и 8 ГБ оперативной памяти DDR3. Также в наличии жёсткий диск 1 ТБ HDD, объёма которого хватит для размещения большого количества крупных файлов. Обмен данными с сетевыми ресурсами производится с помощью порта Ethernet. Особенностью конфигурации компьютера является наличие COM-порта, который обычно используется для подключения узкоспециального оборудования, например – приборов, с помощью которых контролируются параметры окружающей среды или оборудования разного рода. Предустановленной операционной системы нет.",554
555,,555
556,,556
557,"Этот ноутбук создан для тех, кто хочет получить хорошее производительное компьютерное устройство с наиболее востребованным функционалом. Данная модель полностью удовлетворяет данные требования. Надёжный накопитель предоставляет вам возможности для долговременного хранения необходимой виртуальной информации. Устройство оборудовано веб-камерой и микрофоном, благодаря которым вы сможете организовывать видеоконференции с партнёрами по бизнесу и коллегами по работе.",557
558,"Революционная архитектура Ampere и совершенно новая платформа GeForce RTX сочетают в себе возможности искусственного интеллекта, программированного затенение и трассировки лучей в реальном времени, чтобы открыть Вам совершенно новый уровень гейминга. Даря Вам еще более захватывающий виртуальный мир, чтобы как никогда ранее, Вы почувствовали все события.",558
559,"Революционная архитектура Ampere и совершенно новая платформа GeForce RTX сочетают в себе возможности искусственного интеллекта, программированного затенение и трассировки лучей в реальном времени, чтобы открыть Вам совершенно новый уровень гейминга. Даря Вам еще более захватывающий виртуальный мир, чтобы как никогда ранее, Вы почувствовали все события.",559
560,"С ноутбуком IdeaPad 3 15ITL6 учиться или работать из дома будет ещё приятнее. Ноутбук отличается высокой производительностью, которую обеспечивают процессоры Intel Core i5-1135G7, а также поддерживает интеллектуальные функции, позволяющие снизить нагрузку на глаза и меньше отвлекаться. IdeaPad 3 15ITL6 оснащён 15-дюймовым дисплеем FHD с ультратонкими (по всем сторонам) рамками, чтобы вы могли насладиться высоким качеством изображения для работы и развлечений.",560
561,"Подключайтесь, взаимодействуйте, работайте и играйте так, как вам удобно, с ноутбуком «2-в-1» Lenovo IdeaPad Flex 5 14ITL05. Процессор Intel Core i5-1135G7 обеспечивает широкие мультимедийные возможности, а шарнирный механизм поддерживает поворот дисплея на 360° и позволяет вам использовать Flex 5 в качестве ноутбука, планшета или в любом другом режиме. Финальные штрихи к образу этого стильного устройства — фронтальные динамики с поддержкой технологии Dolby Audio™, дисплей стандарта FHD и модуль Wi-Fi.",561
562,Решайте повседневные рабочие задачи и позвольте себе немного расслабиться с ноутбуком IdeaPad1 14IGL05. Этот ноутбук выделяется на фоне других надёжностью процессора Intel Celeron N4020 и длительным временем автономной работы — вы можете проверять электронную почту и просматривать социальные сети в любое время и в любом месте. А 14-дюймовый дисплей формата HD с тонкой рамкой и динамиками Dolby Audio позволит вам насладиться любимыми видео и музыкой.,562
563,"15,6-дюймовый ноутбук Lenovo IdeaPad 3 15IGL05. Оснащённый процессором Intel® Celeron® N4020 поколения, он обеспечивает средний уровень производительности, поддерживает работу в режиме многозадачности и предоставляет мультимедийные возможности.",563
564,"В ноутбуке Lenovo IdeaPad3 15IML05 есть всё, что может вам потребоваться от ноутбука для повседневного использования. Это идеальные устройства для тех, кому нужно нечто большее, чем просто выход в интернет. Дисплей стандарта FHD, стереофонические динамики и аккумулятор, поддерживающий длительное время автономной работы, позволят вам наслаждаться любимыми фильмами и сериалами, где бы вы ни находились. На работе, в школе и дома — IdeaPad3 15IML05 везде найдётся место.",564
565,"Модель впечатляет своей надёжностью, безопасностью и передовыми инновационными функциями, обеспечивающими высокую производительность и экономию времени (включение питания и вход в систему одним касанием, режим ожидания Modern Standby, клавиши управления вызовами и пр.). Ноутбук ThinkPad E14 Gen 2 удовлетворит любые требования и пожелания к дизайну, производительности и безопасности.",565
566,"Модель впечатляет своей надёжностью, безопасностью и передовыми инновационными функциями, обеспечивающими высокую производительность и экономию времени (включение питания и вход в систему одним касанием, режим ожидания Modern Standby, клавиши управления вызовами и пр.). Ноутбук ThinkPad E14 Gen 2 удовлетворит любые требования и пожелания к дизайну, производительности и безопасности.",566
567,,567
568,,568
569,"Супербыстрый чип M1 Pro, которым оснащён APPLE MACBOOK PRO, обеспечивают беспрецедентную производительность и удивительно долгую работу без подзарядки. Вы можете монтировать видео 8K, делать компиляцию кода и рендеринг сложных 3D‑сцен — всё с лёгкостью, где бы вы ни были. Прибавьте к этому потрясающий дисплей Liquid Retina XDR с экстремальным динами­ческим диапазоном и поразительной контрастностью. Невероятная детализация в тёмных областях, более глубокий чёрный, а остальные цвета — яркие как никогда. Улучшенная камера FaceTime HD 1080p. Мощная система из шести динамиков с поддержкой простран­ственного аудио. И микрофоны студийного уровня. Вас будет отлично видно и слышно. Плюс ко всему больше портов  для профессиональной работы: слот SDXC, порты HDMI и Thunderbolt 4, выход для наушников. И разъём питания MagSafe 3.",569
570,"Супербыстрый чип M1 Pro, которым оснащён APPLE MACBOOK PRO, обеспечивают беспрецедентную производительность и удивительно долгую работу без подзарядки. Вы можете монтировать видео 8K, делать компиляцию кода и рендеринг сложных 3D‑сцен — всё с лёгкостью, где бы вы ни были. Прибавьте к этому потрясающий дисплей Liquid Retina XDR с экстремальным динами­ческим диапазоном и поразительной контрастностью. Невероятная детализация в тёмных областях, более глубокий чёрный, а остальные цвета — яркие как никогда. Улучшенная камера FaceTime HD 1080p. Мощная система из шести динамиков с поддержкой простран­ственного аудио. И микрофоны студийного уровня. Вас будет отлично видно и слышно. Плюс ко всему больше портов  для профессиональной работы: слот SDXC, порты HDMI и Thunderbolt 4, выход для наушников. И разъём питания MagSafe 3.",570
571,"Рюкзак Asus Nereus поможет в переноске ноутбука по городу, на природе или заграницей. Стильная расцветка и продуманный дизайн делают данную модель безоговорочным фаворитом. Внутреннее отделение вмещает ноутбук с внушительной диагональю экрана в 16 дюймов. Asus Nereus оснащена надёжной застёжкой-молнией. В этом рюкзаке - ноутбуку не страшны брызги воды, царапины или удары.",571
572,,572
573,,573
574,"Рюкзак Rivacase 8068 имеет нейтральную чёрную расцветку, благодаря чему подходит для ношения мужчинам и женщинам. Изделие производится из высокопрочного полиэстера и дополняется утолщёнными стенками. Ткань проста в уходе и обладает водоотталкивающими свойствами, а прочный корпус исключает появление сколов и царапин на ноутбуке.  В комплекте с сумкой поставляется спортивная бутылка.",574
575,"Многофункциональный, прочный и модный, высококачественный рюкзак подходит для ноутбуков размером до 15,6 дюймов и является идеальным решением для деловых людей и студентов.",575
576,,576
577,,577
578,,578
579,"13-дюймовый чехол для ноутбука со съёмным плечевым ремнём, специально созданный для MacBook, подойдёт и для большинства популярных ноутбуков, ультрабуков и планшетов. Изящный, тонкий и элегантный, он идеально подходит для городских профессионалов и студентов.",579
580,"Эта сумка для ноутбука из коллекции Alpendorf сочетает в себе универсальность, долговечность и изысканность. Сумка, созданная специально для того, чтобы выделиться из толпы, обладает определённой смелостью и своеобразием во внешнем дизайне «сумка в сумке», а синяя строчка дополняет её темные тона. Сумка обладает множеством функций, так что вы всегда будете организованы, подготовлены и готовы приступить к работе.",580
581,"Сумка Rivacase 7532 для ноутбука или ультрабука с 15.6 дюймовым экраном. Замечательно подойдёт для полноразмерной версии. Функциональный аксессуар из плотной ткани, не пропустит ни влагу, ни пыль и имеет специальное отделение для документов и файлов. Практичные удобные ручки, довольно прочный каркас и эргономичный наплечный ремень делают модель практичной. Модель Rivacase 7532 станет хорошим решением на каждый день. Сумка придётся по вкусу как работнику, которому необходимо иметь при себе ноутбук, так и студенту, посещающему лекции.",581
582,"Сумка Rivacase 7731 для ноутбука или ультрабука с 15.6 дюймовым экраном. Функциональный аксессуар из плотной ткани, не пропустит ни влагу, ни пыль и имеет специальное отделение для документов и файлов. В такой мягкий кейс можно уложить все свои вещи – всему хватит места. Практичные удобные ручки, довольно прочный каркас и эргономичный наплечный ремень делают модель практичной. Модель Rivacase 7731 станет хорошим решением на каждый день. Сумка придётся по вкусу как работнику, которому необходимо иметь при себе ноутбук, так и студенту, посещающему лекции.",582
583,"Сумка Rivacase 7921 для ноутбука или ультрабука с 14 дюймовым экраном. Функциональный аксессуар из плотной ткани, не пропустит ни влагу, ни пыль и имеет специальное отделение для документов и файлов. В такой мягкий кейс можно уложить все свои вещи – всему хватит места. Практичные удобные ручки, довольно прочный каркас и эргономичный наплечный ремень делают модель практичной. Модель Rivacase 7921 станет хорошим решением на каждый день.",583
584,"Сумку из коллекции Egmont отличает утончённость, стиль, смелость и прочность. Она подходит для большинства ноутбуков с диагональю до 15,6 дюйма. Прямоугольная форма придаёт ей стильный вид и некую завершенность. Внешний диагональный дизайн намекает на оригинальность и талант. Модная и многофункциональная сумка является идеальным решением для городских деловых людей и студентов и идеально подходит для всех видов путешествий.",584
585,"Сумка Rivacase 7931 для ноутбука или ультрабука с 15.6 дюймовым экраном. Функциональный аксессуар из плотной ткани, не пропустит ни влагу, ни пыль и имеет специальное отделение для документов и файлов. В такой мягкий кейс можно уложить все свои вещи – всему хватит места. Практичные удобные ручки, довольно прочный каркас и эргономичный наплечный ремень делают модель практичной. Модель Rivacase 7931 станет хорошим решением на каждый день.",585
586,"Эта сумка для ноутбука из коллекции Regent сочетает в себе функциональность и элегантность, созданную для удовлетворения потребностей городского путешественника. Светло-голубая строчка дополняет черную ткань, придавая сумке завершённость, а её владельцу серьёзный и строгий вид. Она обладает множеством функций, обеспечивающих универсальность и долговечность.",586
587,"Этот первоклассная сумка для ноутбуков до 15,6 дюймов. Воплощение утончённости и стиля, он подарит вам уверенность и воодушевление, так необходимое стильному и независимому городскому жителю. Разработанный с особым вниманием к деталям, сумка вместительна, универсальна и обеспечивает необходимую защиту вашим устройствам.",587
588,"Сумка для ноутбука из базовой коллекции Central была специально создана для занятых профессионалов и студентов. Она воплощает в себе изысканность и функциональность. Подходит для путешествий на дальние расстояния и повседневных мероприятий, изготовлена из высококачественных материалов и обладает широким набором функций, позволяя вам всегда быть в полной готовности.",588
589,"Сумка для ноутбука из базовой коллекции Central была специально создана для занятых профессионалов и студентов. Она воплощает в себе изысканность и функциональность. Подходит для путешествий на дальние расстояния и повседневных мероприятий, изготовлена из высококачественных материалов и обладает широким набором функций, позволяя вам всегда быть в полной готовности.",589
590,"Сумка Rivacase 8251 для ноутбука или ультрабука с 17 дюймовым экраном. Замечательно подойдёт для полноразмерной версии. Функциональный аксессуар из плотной ткани, не пропустит ни влагу, ни пыль и имеет специальное отделение для документов и файлов. В такой мягкий кейс можно уложить все свои вещи – всему хватит места. Практичные удобные ручки, довольно прочный каркас и эргономичный наплечный ремень делают модель практичной. Модель Rivacase 8251 станет хорошим решением на каждый день. Сумка придётся по вкусу как работнику, которому необходимо иметь при себе ноутбук, так и студенту, посещающему лекции.",590
591,"Эта сумка для ноутбука из коллекции Biscayne сочетает в себе изысканность и утончённость. Созданная воплощать уверенность и безрассудство, она будет притягивать к себе взгляды, где бы вы ни находились. Умная, простая, но стильная отделка придаёт сумке универсальность, которая подходит для городского делового человека, а также для использования в более неформальной обстановке.",591
592,"Эта сумка для ноутбука из коллекции Biscayne сочетает в себе изысканность и утончённость. Созданная воплощать уверенность и безрассудство, она будет притягивать к себе взгляды, где бы вы ни находились. Умная, простая, но стильная отделка придаёт сумке универсальность, которая подходит для городского делового человека, а также для использования в более неформальной обстановке.",592
593,"Сумка из коллекции Tiergarten подходит для ноутбуков до 17,3 дюймов. Тонкие линии, изящность и элегантная простота делают её идеально подходящей для городских профессионалов и студентов. Внутренняя подкладка серебристого цвета и тёмная ткань внешней отделки, исполненные в лучших традициях индустриального дизайна, придают сумке чёткость и лаконичность. Прямоугольная симметрия добавляет ощущение изысканности и профессионализма.",593
594,"Созданная для защиты и удобства, эта шикарная сумка для ноутбука коллекции Tiergarten воплощает в себе индивидуальность, изящество и универсальность. Элегантная красная ткань идеально контрастирует с серебристой серой внутренней подкладкой. Эта сумка будет притягивать к себе взгляды, где бы вы ни находились. Разработанная, чтобы соответствовать ноутбукам до 15,6 дюймов, она обладает множеством особенностей.",594
595,"Созданная для защиты и удобства, эта шикарная сумка для ноутбука коллекции Tiergarten воплощает в себе индивидуальность, изящество и универсальность. Элегантная тёмно-серая ткань идеально контрастирует с серебристой серой внутренней подкладкой. Эта сумка будет притягивать к себе взгляды, где бы вы ни находились. Разработанная, чтобы соответствовать ноутбукам до 15,6 дюймов, она обладает множеством особенностей.",595
596,"Созданная для защиты и удобства, эта шикарная сумка для ноутбука коллекции Tiergarten воплощает в себе индивидуальность, изящество и универсальность. Элегантная чёрная ткань идеально контрастирует с серебристой серой внутренней подкладкой. Эта сумка будет притягивать к себе взгляды, где бы вы ни находились. Разработанная, чтобы соответствовать ноутбукам до 15,6 дюймов, она обладает множеством особенностей.",596
597,"Эта сумка из коллекции Tivoli подходит для ноутбуков до 15,6 дюймов. Она воплощает изысканность и профессионализм благодаря элегантным серым тканям и стильному диагональному дизайну. Её универсальность, вместительность и защита позволят вам путешествовать организованно и подготовлено, куда бы вы ни направлялись.",597
598,"Тонкая, многофункциональная и элегантная сумка премиального качества, подходит для ноутбуков до 13,3 дюймов. Так же подходит для  MACBOOK PRO 14.",598
599,"Изящная, многофункциональная и элегантная сумка премиум-качества подходит для ноутбуков с диагональю до 15,6 дюймов и является идеальным решением для деловых людей и студентов. Так же подходит для MACBOOK PRO 16.",599
600,"Элегантная и прочная сумка Orly подходит для ноутбуков размером до 16 дюймов. Многофункциональная, сложная и долговечная, она идеально подходит для городских профессионалов и студентов. Несмотря на свою компактность, сумка обладает рядом особенностей.",600
601,"Сумка для планшета RIVACASE 8509. Выполнена из высококачественной искусственной кожи и материала Канвас (100% специально обработанный хлопок). Надёжно защищает ваш гаджет от случайных ударов и царапин, а также от пыли и влаги.",601
602,"Сумка для планшета RIVACASE 8511 выполнена из высококачественной искусственной кожи и материала Канвас (100% специально обработанный хлопок). Надёжно защитит ваш гаджет от случайных ударов и царапин, а также от пыли и влаги.",602
603,"14-дюймовый чехол для ноутбука подойдёт для большинства популярных ноутбуков, ультрабуков и планшетов. Изящный, тонкий и элегантный, он идеально подходит для городских профессионалов и студентов и обладает рядом функций.",603
604,"Чехол для ноутбука RIVACASE 7903 выполнен из высококачественной искусственной кожи и полиэстера. Надёжно защитит ваш MacBook/Ultrabook от случайных ударов и царапин, а также от пыли и влаги.",604
605,"Тонкий, элегантный и модный, этот высококачественный чехол подходит для ноутбуков до 13,3 дюймов и является идеальным решением для деловых людей и студентов. Чехол выполнен из высококачественной искусственной кожи и полиэстера. Надёжно защитит ваш Ultrabook от случайных ударов и царапин, а также от пыли и влаги.",605
606,"Тонкий, элегантный и модный, этот высококачественный чехол подходит для ноутбуков до 15,6 дюймов и является идеальным решением для деловых людей и студентов. Чехол выполнен из высококачественной искусственной кожи и полиэстера. Надёжно защитит ваш Ultrabook от случайных ударов и царапин, а также от пыли и влаги.",606
607,"Легкая и портативная подставка UGREEN LP230 предназначена для эффективного охлаждения ноутбука и предотвращения его перегрева. Регулируемый по высоте от 87 до 131 мм, вы можете отрегулировать угол обзора от 19 ° до 45 °. На этот аксессуар можно надёжно разместить ноутбуки размером 11-17 дюймов.",607
608,"Очень удобная складная подставка для ноутбука UGREEN LP435. Рекомендуется устанавливать ноутбук не более 15.6"". Подставка очень стильная и будет сочетаться с любым ноутбуков, в любом помещении, а благодаря возможности сложить, подставку легко переносить в сумке ноутбука.",608
609,"Удобство - это основа работы на ноутбуке. Подставка UGREEN LP451 имеет лёгкий дизайн, который вмещает ноутбуки с диагональю от 8 до 17,3 дюйма. Вы можете регулировать его по своему усмотрению: поднимать, сужать, увеличивать или менять угол наклона.",609
610,Универсальная подставка 2E Gaming CPG-001 позаботится о вашем ноутбуке и качественном его охлаждении во время интенсивной офисной работы и гейминга начального уровня.,610
611,"Во время интенсивной офисной работы или гейминга, ноутбук будет гарантированно обеспечен активным охлаждением с универсальной подставкой 2E Gaming CPG-002. Поэтому ничто не помешает вашей продуктивной работе.",611
612,"Игровая подставка 2E Gaming CPG-004 создана, чтобы обеспечить абсолютный комфорт и поддержку оптимальной температуры лэптопа во время работы и игр.",612
613,"Даже при максимальной нагрузке, температура ноутбука под полным контролем вместе с подставкой 2E Gaming CPG-006.",613
614,"Подставка RIVACASE 5555 с 2 встроенными тихими вентиляторами, создана для комфортной работы на ноутбуке и защиты от перегрева. Питание происходит от USB порта. Подставка оснащена нескользящими ножками и синей подсветкой. Рекомендуемая диагональ ноутбука: 15.6"".",614
615,"Подставка RIVACASE 5557 с 2 встроенными тихими вентиляторами, создана для комфортной работы на ноутбуке и защиты от перегрева. Питание происходит от USB порта. Подставка оснащена нескользящими ножками и синий подсветкой. Рекомендуемая диагональ ноутбука: 17.3"". Так же подставка оснащена USB концентратором.",615
616,"Подставка UGREEN LP250 с встроенным тихим вентиляторам, создана для комфортной работы на ноутбуке и защиты от перегрева. Питание происходит от USB порта. Подставка оснащена нескользящими ножками и RGB подсветкой. Рекомендуемая диагональ ноутбука до 17.3"".",616
617,"Складной столик для ноутбука поможет создать комфортную рабочую обстановку или просто посмотреть любимый фильм. Изготовлен из высококачественного плотного материала с изысканным качеством изготовления, экологически чистый, безопасный, прочный и долговечный в использовании. Легкий по весу, идеальный эргономичный продуманный дизайн сделает его отличным дополнением к Вашему компьютеру. Также легко его переставлять и удобно брать в путешествие. Его можно использовать в качестве: подставки для ноутбука и планшета, столика для завтрака в постели, рабочего столика в дороге, детского столика",617
618,"Стол для ноутбука с регулируемым углом наклона Xiaomi Noc Loc (XL-CSZDZ02) позволяет разместить ноутбук под идеальным углом. Конструкция стола позволяет брать его в поездку, не занимая много места. Стол оснащён охлаждающими отверстиями в форме снежинки для предотвращения перегрева ноутбука.",618
619,"Современная, компактная и лёгкая аккумуляторная батарея созданная для долгой работы с ноутбуками от ACER. Обеспечивает ваш аппарат энергией в любых условиях. Литий-ионный аккумулятор отличается быстрым процессом зарядки и ваш аккумулятор снова готов к работе. Создан аккумулятор с запасом и рассчитан на продолжительную работу в любых условиях нагрузки.",619
620,,620
621,,621
622,,622
623,,623
624,,624
625,"Современная, компактная и лёгкая аккумуляторная батарея созданная для долгой работы с ноутбуками от DELL. Обеспечивает ваш аппарат энергией в любых условиях. Литий-ионный аккумулятор отличается быстрым процессом зарядки и ваш аккумулятор снова готов к работе. Создан аккумулятор с запасом и рассчитан на продолжительную работу в любых условиях нагрузки.",625
626,"Современная, компактная и лёгкая аккумуляторная батарея созданная для долгой работы с ноутбуками от DELL. Обеспечивает ваш аппарат энергией в любых условиях. Литий-ионный аккумулятор отличается быстрым процессом зарядки и ваш аккумулятор снова готов к работе. Создан аккумулятор с запасом и рассчитан на продолжительную работу в любых условиях нагрузки.",626
627,"Современная, компактная и лёгкая аккумуляторная батарея созданная для долгой работы с ноутбуками от FUJITSU. Обеспечивает ваш аппарат энергией в любых условиях. Литий-ионный аккумулятор отличается быстрым процессом зарядки и ваш аккумулятор снова готов к работе. Создан аккумулятор с запасом и рассчитан на продолжительную работу в любых условиях нагрузки.",627
628,,628
629,"Современная, компактная и лёгкая аккумуляторная батарея созданная для долгой работы с ноутбуками от FUJITSU. Обеспечивает ваш аппарат энергией в любых условиях. Литий-ионный аккумулятор отличается быстрым процессом зарядки и ваш аккумулятор снова готов к работе. Создан аккумулятор с запасом и рассчитан на продолжительную работу в любых условиях нагрузки.",629
630,"Современная, компактная и лёгкая аккумуляторная батарея созданная для долгой работы с ноутбуками от FUJITSU. Обеспечивает ваш аппарат энергией в любых условиях. Литий-ионный аккумулятор отличается быстрым процессом зарядки и ваш аккумулятор снова готов к работе. Создан аккумулятор с запасом и рассчитан на продолжительную работу в любых условиях нагрузки.",630
631,"Современная, компактная и лёгкая аккумуляторная батарея созданная для долгой работы с ноутбуками от FUJITSU. Обеспечивает ваш аппарат энергией в любых условиях. Литий-ионный аккумулятор отличается быстрым процессом зарядки и ваш аккумулятор снова готов к работе. Создан аккумулятор с запасом и рассчитан на продолжительную работу в любых условиях нагрузки.",631
632,"Современная, компактная и лёгкая аккумуляторная батарея созданная для долгой работы с ноутбуками от FUJITSU. Обеспечивает ваш аппарат энергией в любых условиях. Литий-ионный аккумулятор отличается быстрым процессом зарядки и ваш аккумулятор снова готов к работе. Создан аккумулятор с запасом и рассчитан на продолжительную работу в любых условиях нагрузки.",632
633,"Современная, компактная и лёгкая аккумуляторная батарея созданная для долгой работы с ноутбуками от HP. Обеспечивает ваш аппарат энергией в любых условиях. Литий-ионный аккумулятор отличается быстрым процессом зарядки и ваш аккумулятор снова готов к работе. Создан аккумулятор с запасом и рассчитан на продолжительную работу в любых условиях нагрузки.",633
634,"Современная, компактная и лёгкая аккумуляторная батарея созданная для долгой работы с ноутбуками от HP. Обеспечивает ваш аппарат энергией в любых условиях. Литий-ионный аккумулятор отличается быстрым процессом зарядки и ваш аккумулятор снова готов к работе. Создан аккумулятор с запасом и рассчитан на продолжительную работу в любых условиях нагрузки.",634
635,"Современная, компактная и лёгкая аккумуляторная батарея созданная для долгой работы с ноутбуками от HP. Обеспечивает ваш аппарат энергией в любых условиях. Литий-ионный аккумулятор отличается быстрым процессом зарядки и ваш аккумулятор снова готов к работе. Создан аккумулятор с запасом и рассчитан на продолжительную работу в любых условиях нагрузки.",635
636,"Современная, компактная и лёгкая аккумуляторная батарея созданная для долгой работы с ноутбуками от HP. Обеспечивает ваш аппарат энергией в любых условиях. Литий-ионный аккумулятор отличается быстрым процессом зарядки и ваш аккумулятор снова готов к работе. Создан аккумулятор с запасом и рассчитан на продолжительную работу в любых условиях нагрузки.",636
